order_id,date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD50123,2024-01-27,1001,Wireless Mouse,Electronics,Voltix,CUST3055,VIP,West,Surat,Gujarat,3,1800,15,154,0,COD,Direct,Processing,No,4.8,Mobile,MEGA5,B,High repeat orders,No
ORD50124,2024-01-27,2004,Travel Hoodie,Fashion,ModaCrew,CUST3002,New,South,Bangalore,Karnataka,1,2790,0,85,99,Wallet,Warehouse,Delivered,No,3.9,Mobile,FLASH30,B,High repeat orders,Yes
ORD50125,2024-01-28,5002,Startup Playbook,Books,BookNest,CUST3043,VIP,West,Rajkot,Gujarat,5,1870,10,174,0,Wallet,Direct,Delivered,No,3.3,Desktop,Unknown,D,Seasonal demand,No
ORD50126,2024-01-28,4003,Knife Set,Kitchen,KitchenHub,CUST3009,New,East,Kolkata,West Bengal,3,1810,12,114,0,COD,Warehouse,Delivered,No,3.5,Desktop,Unknown,C,Stable demand,Yes
ORD50127,2024-01-28,3001,Yoga Mat,Health,FlexFit,CUST3023,Repeat,South,Bangalore,Karnataka,6,1445,15,120,49,NetBanking,Direct,Delivered,No,3.2,Desktop,SAVE15,C,Discount-driven sales,Yes
ORD50128,2024-01-28,3003,Smart Scale,Health,HealWell,CUST3017,Repeat,North,Jaipur,Delhi,2,2465,0,96,99,COD,Marketplace,Delivered,Yes,4.0,Desktop,FLASH30,D,Stable demand,No
ORD50129,2024-01-28,1005,Power Bank,Electronics,ByteCraft,CUST3038,New,North,Chandigarh,Delhi,7,2725,15,176,85,NetBanking,Marketplace,Shipped,No,4.8,Desktop,Unknown,D,High repeat orders,Yes
ORD50130,2024-01-28,1003,Gaming Headset,Electronics,VisionOne,CUST3037,VIP,South,Chennai,Karnataka,2,2170,5,136,67,NetBanking,Direct,Delivered,No,3.7,Desktop,Unknown,A,High repeat orders,Yes
ORD50131,2024-01-29,5002,Startup Playbook,Books,BookNest,CUST3008,Repeat,North,Chandigarh,Delhi,7,1870,15,166,99,NetBanking,Warehouse,Delivered,No,4.4,Tablet,Unknown,D,Stable demand,No
ORD50132,2024-01-29,5005,Exam Guide,Books,ReadSphere,CUST3068,VIP,East,Kolkata,West Bengal,14,480,12,324,85,UPI,Warehouse,Delivered,No,3.8,Tablet,NEW10,D,Premium segment,No
ORD50133,2024-01-29,4003,Knife Set,Kitchen,KitchenHub,CUST3066,VIP,South,Chennai,Karnataka,3,1810,0,136,0,Wallet,Direct,Delivered,No,3.9,Tablet,FEST20,C,Stable demand,No
ORD50134,2024-01-29,1001,Wireless Mouse,Electronics,Voltix,CUST3058,New,North,Lucknow,Delhi,3,1800,0,183,0,Wallet,Marketplace,Delivered,Yes,4.5,Desktop,Unknown,A,Premium segment,Yes
ORD50135,2024-01-30,1001,Wireless Mouse,Electronics,Voltix,CUST3042,VIP,North,Jaipur,Delhi,3,1800,5,217,99,NetBanking,Marketplace,Delivered,No,3.5,Tablet,Unknown,D,Stable demand,No
ORD50136,2024-01-30,3001,Yoga Mat,Health,FlexFit,CUST3027,New,East,Guwahati,West Bengal,6,1445,15,92,85,COD,Direct,Shipped,Yes,3.4,Tablet,FEST20,C,Premium segment,Yes
ORD50137,2024-01-30,5001,Data Science Notes,Books,EduTrack,CUST3014,Repeat,South,Kochi,Karnataka,7,1315,15,249,85,COD,Marketplace,Delivered,No,4.5,Desktop,SAVE15,B,Premium segment,Yes
ORD50138,2024-01-31,1004,Smart Watch,Electronics,TechAura,CUST3062,VIP,North,Chandigarh,Delhi,2,2820,12,112,85,Wallet,Direct,Shipped,No,3.5,Mobile,Unknown,C,Seasonal demand,Yes
ORD50139,2024-01-31,2001,Running Shoes,Fashion,SprintX,CUST3024,Repeat,South,Bangalore,Karnataka,4,1400,0,188,103,Wallet,Direct,Delivered,No,4.1,Tablet,Unknown,D,Seasonal demand,Yes
ORD50140,2024-01-31,3002,Protein Powder,Health,NutriCore,CUST3036,New,West,Vadodara,Gujarat,5,1260,5,83,49,NetBanking,Direct,Delivered,No,4.2,Mobile,SAVE15,C,High repeat orders,No
ORD50141,2024-01-31,5003,Programming Basics,Books,MindPress,CUST3031,Repeat,East,Bhubaneswar,West Bengal,10,665,0,314,103,UPI,Marketplace,Delivered,No,3.4,Mobile,MEGA5,B,High repeat orders,No
ORD50142,2024-01-31,1005,Power Bank,Electronics,ByteCraft,CUST3072,Repeat,North,Jaipur,Delhi,6,2725,12,190,0,Wallet,Marketplace,Delivered,No,5.0,Desktop,FLASH30,C,High repeat orders,No
ORD50143,2024-02-01,1005,Power Bank,Electronics,ByteCraft,CUST3041,New,North,Jaipur,Delhi,7,2725,8,194,103,NetBanking,Marketplace,Delivered,No,4.3,Desktop,Unknown,A,Stable demand,No
ORD50144,2024-02-01,5005,Exam Guide,Books,ReadSphere,CUST3011,VIP,East,Patna,West Bengal,13,480,10,281,67,NetBanking,Direct,Delivered,No,3.3,Tablet,Unknown,B,Discount-driven sales,No
ORD50145,2024-02-01,3004,Resistance Band,Health,ActiveLife,CUST3016,VIP,South,Hyderabad,Karnataka,7,1540,10,219,103,NetBanking,Marketplace,Shipped,No,3.3,Tablet,Unknown,A,Stable demand,No
ORD50146,2024-02-02,3005,Massager Gun,Health,ZenPulse,CUST3046,Repeat,South,Chennai,Karnataka,5,1725,5,70,99,UPI,Marketplace,Delivered,No,3.3,Tablet,FLASH30,B,Discount-driven sales,No
ORD50147,2024-02-02,1001,Wireless Mouse,Electronics,Voltix,CUST3028,VIP,East,Kolkata,West Bengal,4,1800,0,154,0,NetBanking,Warehouse,Delivered,No,3.4,Desktop,FEST20,D,Stable demand,Yes
ORD50148,2024-02-02,3004,Resistance Band,Health,ActiveLife,CUST3048,New,South,Hyderabad,Karnataka,6,1540,0,202,0,Card,Warehouse,Delivered,Yes,4.4,Desktop,Unknown,B,Seasonal demand,No
ORD50149,2024-02-02,2002,Denim Jacket,Fashion,UrbanBeat,CUST3015,VIP,North,Delhi,Delhi,3,1770,15,109,103,NetBanking,Marketplace,Processing,No,3.5,Desktop,SAVE15,B,High repeat orders,No
ORD50150,2024-02-03,5005,Exam Guide,Books,ReadSphere,CUST3063,Repeat,East,Patna,West Bengal,9,480,5,317,99,UPI,Warehouse,Delivered,No,4.2,Mobile,Unknown,C,Seasonal demand,No
ORD50151,2024-02-03,5003,Programming Basics,Books,MindPress,CUST3075,New,North,Chandigarh,Delhi,11,665,12,268,49,UPI,Marketplace,Delivered,No,4.9,Desktop,FLASH30,D,Discount-driven sales,No
ORD50152,2024-02-03,1001,Wireless Mouse,Electronics,Voltix,CUST3026,New,West,Vadodara,Gujarat,3,1800,5,151,49,Wallet,Marketplace,Delivered,No,4.7,Tablet,SAVE15,C,Discount-driven sales,No
ORD50153,2024-02-03,5002,Startup Playbook,Books,BookNest,CUST3078,VIP,West,Rajkot,Gujarat,6,1870,0,152,0,UPI,Marketplace,Delivered,No,3.5,Mobile,FEST20,A,Seasonal demand,No
ORD50154,2024-02-03,2005,Casual Sneakers,Fashion,StreetRoot,CUST3015,New,South,Chennai,Karnataka,4,1585,8,167,0,COD,Marketplace,Delivered,Yes,4.5,Tablet,SAVE15,D,Discount-driven sales,No
ORD50155,2024-02-04,4001,Coffee Press,Kitchen,MealMint,CUST3065,New,West,Ahmedabad,Gujarat,3,1625,8,110,103,UPI,Warehouse,Delivered,No,3.9,Mobile,FEST20,A,High repeat orders,No
ORD50156,2024-02-04,4004,Mixer Grinder,Kitchen,CookCraft,CUST3040,Repeat,South,Chennai,Karnataka,2,1345,12,102,0,UPI,Direct,Delivered,No,4.8,Mobile,MEGA5,A,Discount-driven sales,Yes
ORD50157,2024-02-04,2001,Running Shoes,Fashion,SprintX,CUST3058,New,South,Hyderabad,Karnataka,4,1400,8,129,103,COD,Warehouse,Delivered,No,4.5,Mobile,Unknown,C,High repeat orders,No
ORD50158,2024-02-05,5004,Business Strategy,Books,BrightPages,CUST3000,VIP,North,Lucknow,Delhi,5,850,12,181,0,NetBanking,Direct,Delivered,Yes,4.2,Mobile,Unknown,D,Stable demand,No
ORD50159,2024-02-05,4003,Knife Set,Kitchen,KitchenHub,CUST3047,Repeat,West,Surat,Gujarat,2,1810,8,142,0,UPI,Direct,Delivered,No,4.7,Mobile,NEW10,D,Seasonal demand,Yes
ORD50160,2024-02-05,5005,Exam Guide,Books,ReadSphere,CUST3034,New,East,Patna,West Bengal,10,480,10,340,103,UPI,Warehouse,Delivered,No,3.4,Mobile,FEST20,D,Discount-driven sales,Yes
ORD50161,2024-02-05,2003,Sports T-Shirt,Fashion,FitWear,CUST3033,New,North,Chandigarh,Delhi,5,1955,10,219,103,UPI,Warehouse,Shipped,No,4.5,Tablet,NEW10,B,Premium segment,Yes
ORD50162,2024-02-06,3002,Protein Powder,Health,NutriCore,CUST3071,VIP,North,Delhi,Delhi,7,1260,8,107,103,Wallet,Warehouse,Delivered,Yes,4.6,Mobile,NEW10,A,Seasonal demand,Yes
ORD50163,2024-02-06,3003,Smart Scale,Health,HealWell,CUST3008,New,West,Vadodara,Gujarat,3,2465,10,56,99,NetBanking,Warehouse,Delivered,No,4.7,Mobile,NEW10,D,Stable demand,Yes
ORD50164,2024-02-06,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3045,New,West,Rajkot,Gujarat,2,2645,12,112,67,Card,Marketplace,Delivered,No,3.3,Tablet,MEGA5,C,Discount-driven sales,No
ORD50165,2024-02-06,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3025,VIP,South,Kochi,Karnataka,5,1985,0,127,0,Wallet,Warehouse,Delivered,No,4.6,Desktop,Unknown,D,High repeat orders,No
ORD50166,2024-02-07,4004,Mixer Grinder,Kitchen,CookCraft,CUST3060,VIP,North,Delhi,Delhi,2,1345,10,88,85,COD,Direct,Processing,No,3.4,Tablet,MEGA5,C,High repeat orders,No
ORD50167,2024-02-07,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3022,New,North,Chandigarh,Delhi,2,2645,0,103,103,Wallet,Marketplace,Shipped,No,4.8,Mobile,Unknown,B,High repeat orders,No
ORD50168,2024-02-07,3001,Yoga Mat,Health,FlexFit,CUST3011,New,South,Chennai,Karnataka,6,1445,15,166,85,Card,Direct,Delivered,No,3.2,Tablet,MEGA5,B,Premium segment,No
ORD50169,2024-02-07,3003,Smart Scale,Health,HealWell,CUST3067,Repeat,West,Surat,Gujarat,3,2465,10,65,0,UPI,Marketplace,Delivered,No,4.3,Desktop,FLASH30,C,Seasonal demand,No
ORD50170,2024-02-07,2004,Travel Hoodie,Fashion,ModaCrew,CUST3071,VIP,East,Patna,West Bengal,2,2790,12,81,103,Wallet,Marketplace,Delivered,No,3.5,Desktop,FLASH30,B,Seasonal demand,No
ORD50171,2024-02-08,5005,Exam Guide,Books,ReadSphere,CUST3009,New,West,Rajkot,Gujarat,14,480,5,310,99,COD,Marketplace,Delivered,No,3.4,Tablet,Unknown,D,Stable demand,Yes
ORD50172,2024-02-08,4004,Mixer Grinder,Kitchen,CookCraft,CUST3049,Repeat,South,Bangalore,Karnataka,2,1345,0,53,49,NetBanking,Warehouse,Shipped,No,3.9,Tablet,Unknown,A,Discount-driven sales,No
ORD50173,2024-02-08,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3002,Repeat,East,Kolkata,West Bengal,5,1985,5,114,0,COD,Warehouse,Delivered,No,3.9,Tablet,SAVE15,A,Premium segment,No
ORD50174,2024-02-08,2001,Running Shoes,Fashion,SprintX,CUST3055,New,West,Rajkot,Gujarat,4,1400,15,139,99,UPI,Warehouse,Delivered,No,3.9,Tablet,FLASH30,C,Premium segment,Yes
ORD50175,2024-02-08,4005,Electric Kettle,Kitchen,HeatWave,CUST3011,Repeat,West,Vadodara,Gujarat,3,2180,15,94,0,Wallet,Marketplace,Delivered,Yes,3.5,Desktop,SAVE15,D,Stable demand,Yes
ORD50176,2024-02-08,3001,Yoga Mat,Health,FlexFit,CUST3023,Repeat,South,Bangalore,Karnataka,5,1445,15,169,99,NetBanking,Marketplace,Delivered,Yes,4.0,Desktop,MEGA5,C,High repeat orders,Yes
ORD50177,2024-02-09,1003,Gaming Headset,Electronics,VisionOne,CUST3053,VIP,North,Delhi,Delhi,3,2170,12,130,103,NetBanking,Direct,Shipped,No,3.3,Tablet,NEW10,B,Stable demand,No
ORD50178,2024-02-09,5002,Startup Playbook,Books,BookNest,CUST3010,VIP,North,Jaipur,Delhi,4,1870,5,147,0,NetBanking,Warehouse,Processing,No,4.7,Desktop,Unknown,A,Stable demand,No
ORD50179,2024-02-09,3002,Protein Powder,Health,NutriCore,CUST3079,VIP,South,Kochi,Karnataka,6,1260,10,53,103,Wallet,Marketplace,Delivered,No,4.2,Tablet,SAVE15,A,High repeat orders,No
ORD50180,2024-02-10,4003,Knife Set,Kitchen,KitchenHub,CUST3079,VIP,North,Lucknow,Delhi,3,1810,15,128,0,NetBanking,Warehouse,Delivered,No,4.4,Mobile,Unknown,C,Premium segment,Yes
ORD50181,2024-02-10,3002,Protein Powder,Health,NutriCore,CUST3017,Repeat,South,Kochi,Karnataka,7,1260,8,75,49,NetBanking,Marketplace,Delivered,No,4.4,Mobile,Unknown,B,Discount-driven sales,No
ORD50182,2024-02-10,3004,Resistance Band,Health,ActiveLife,CUST3064,Repeat,West,Surat,Gujarat,8,1540,10,162,103,Card,Direct,Shipped,Yes,3.5,Mobile,NEW10,B,Stable demand,No
ORD50183,2024-02-10,2004,Travel Hoodie,Fashion,ModaCrew,CUST3015,VIP,South,Kochi,Karnataka,2,2790,5,125,49,UPI,Warehouse,Delivered,No,3.5,Desktop,Unknown,C,Seasonal demand,No
ORD50184,2024-02-10,3003,Smart Scale,Health,HealWell,CUST3073,New,West,Rajkot,Gujarat,2,2465,0,54,49,Card,Direct,Delivered,No,4.4,Tablet,NEW10,A,Discount-driven sales,No
ORD50185,2024-02-11,4005,Electric Kettle,Kitchen,HeatWave,CUST3058,Repeat,South,Kochi,Karnataka,4,2180,8,140,99,Card,Marketplace,Delivered,No,4.3,Tablet,SAVE15,A,High repeat orders,No
ORD50186,2024-02-11,1001,Wireless Mouse,Electronics,Voltix,CUST3008,Repeat,South,Hyderabad,Karnataka,5,1800,10,153,85,COD,Direct,Delivered,No,4.4,Tablet,FLASH30,B,Seasonal demand,No
ORD50187,2024-02-11,2003,Sports T-Shirt,Fashion,FitWear,CUST3003,VIP,East,Patna,West Bengal,6,1955,0,189,103,NetBanking,Marketplace,Delivered,No,3.9,Mobile,MEGA5,C,Seasonal demand,No
ORD50188,2024-02-11,2004,Travel Hoodie,Fashion,ModaCrew,CUST3071,New,South,Hyderabad,Karnataka,2,2790,15,80,99,COD,Warehouse,Delivered,No,4.5,Tablet,FEST20,C,Stable demand,Yes
ORD50189,2024-02-12,5004,Business Strategy,Books,BrightPages,CUST3074,VIP,West,Rajkot,Gujarat,6,850,8,178,67,Wallet,Warehouse,Delivered,No,3.4,Tablet,Unknown,C,Discount-driven sales,Yes
ORD50190,2024-02-12,2005,Casual Sneakers,Fashion,StreetRoot,CUST3040,VIP,South,Kochi,Karnataka,6,1585,5,197,0,Card,Warehouse,Delivered,No,3.5,Tablet,NEW10,A,Discount-driven sales,Yes
ORD50191,2024-02-12,3004,Resistance Band,Health,ActiveLife,CUST3078,Repeat,North,Chandigarh,Delhi,8,1540,5,173,85,NetBanking,Marketplace,Delivered,No,3.2,Tablet,MEGA5,C,Stable demand,No
ORD50192,2024-02-12,3001,Yoga Mat,Health,FlexFit,CUST3044,Repeat,West,Surat,Gujarat,6,1445,5,120,0,Card,Warehouse,Delivered,No,3.5,Mobile,FLASH30,C,Discount-driven sales,No
ORD50193,2024-02-13,3004,Resistance Band,Health,ActiveLife,CUST3016,New,East,Kolkata,West Bengal,7,1540,5,192,0,UPI,Direct,Delivered,No,4.5,Mobile,Unknown,C,High repeat orders,No
ORD50194,2024-02-13,5002,Startup Playbook,Books,BookNest,CUST3014,Repeat,West,Ahmedabad,Gujarat,5,1870,0,141,99,NetBanking,Marketplace,Delivered,No,4.5,Mobile,NEW10,C,Discount-driven sales,No
ORD50195,2024-02-13,1005,Power Bank,Electronics,ByteCraft,CUST3079,New,North,Chandigarh,Delhi,6,2725,8,165,85,COD,Warehouse,Delivered,No,4.3,Desktop,MEGA5,C,Discount-driven sales,Yes
ORD50196,2024-02-13,3001,Yoga Mat,Health,FlexFit,CUST3001,VIP,East,Patna,West Bengal,4,1445,15,136,0,UPI,Warehouse,Shipped,No,3.5,Mobile,SAVE15,A,Premium segment,No
ORD50197,2024-02-13,4001,Coffee Press,Kitchen,MealMint,CUST3005,Repeat,East,Kolkata,West Bengal,3,1625,8,99,49,COD,Direct,Delivered,No,3.4,Mobile,NEW10,B,Seasonal demand,Yes
ORD50198,2024-02-14,4005,Electric Kettle,Kitchen,HeatWave,CUST3021,New,South,Kochi,Karnataka,3,2180,12,155,67,Card,Direct,Delivered,No,4.7,Mobile,Unknown,D,High repeat orders,No
ORD50199,2024-02-14,2004,Travel Hoodie,Fashion,ModaCrew,CUST3062,New,South,Bangalore,Karnataka,2,2790,12,77,103,NetBanking,Marketplace,Delivered,No,3.8,Tablet,MEGA5,C,High repeat orders,No
ORD50200,2024-02-14,1003,Gaming Headset,Electronics,VisionOne,CUST3049,New,North,Chandigarh,Delhi,3,2170,0,125,67,Wallet,Direct,Delivered,No,3.5,Desktop,Unknown,B,Stable demand,No
ORD50201,2024-02-14,3002,Protein Powder,Health,NutriCore,CUST3048,Repeat,West,Surat,Gujarat,5,1260,10,125,49,Card,Warehouse,Delivered,No,4.0,Desktop,Unknown,C,Stable demand,No
ORD50202,2024-02-14,3001,Yoga Mat,Health,FlexFit,CUST3070,New,East,Guwahati,West Bengal,5,1445,0,99,0,UPI,Direct,Processing,No,4.8,Tablet,MEGA5,D,Premium segment,No
ORD50203,2024-02-14,2001,Running Shoes,Fashion,SprintX,CUST3046,VIP,East,Patna,West Bengal,3,1400,5,181,103,NetBanking,Warehouse,Delivered,No,3.2,Desktop,FLASH30,C,Stable demand,Yes
ORD50204,2024-02-15,4001,Coffee Press,Kitchen,MealMint,CUST3027,Repeat,North,Jaipur,Delhi,3,1625,0,99,49,Card,Direct,Delivered,No,3.3,Tablet,SAVE15,D,Discount-driven sales,No
ORD50205,2024-02-15,1005,Power Bank,Electronics,ByteCraft,CUST3074,Repeat,West,Ahmedabad,Gujarat,7,2725,5,226,67,Wallet,Warehouse,Delivered,No,4.7,Mobile,Unknown,C,High repeat orders,No
ORD50206,2024-02-15,5003,Programming Basics,Books,MindPress,CUST3017,New,East,Patna,West Bengal,9,665,5,289,49,NetBanking,Direct,Delivered,No,3.7,Tablet,Unknown,B,Seasonal demand,Yes
ORD50207,2024-02-15,5004,Business Strategy,Books,BrightPages,CUST3041,VIP,North,Jaipur,Delhi,7,850,10,233,99,UPI,Marketplace,Delivered,No,4.9,Tablet,Unknown,C,Discount-driven sales,No
ORD50208,2024-02-16,1001,Wireless Mouse,Electronics,Voltix,CUST3032,New,South,Chennai,Karnataka,3,1800,0,177,0,UPI,Direct,Delivered,No,4.2,Desktop,Unknown,A,High repeat orders,No
ORD50209,2024-02-16,3003,Smart Scale,Health,HealWell,CUST3036,VIP,East,Bhubaneswar,West Bengal,3,2465,5,106,99,UPI,Marketplace,Delivered,No,5.0,Desktop,NEW10,A,Premium segment,Yes
ORD50210,2024-02-16,1005,Power Bank,Electronics,ByteCraft,CUST3077,New,North,Lucknow,Delhi,7,2725,15,218,103,Card,Marketplace,Delivered,No,3.3,Mobile,SAVE15,D,Stable demand,No
ORD50211,2024-02-17,1005,Power Bank,Electronics,ByteCraft,CUST3078,VIP,North,Lucknow,Delhi,5,2725,5,161,0,COD,Marketplace,Delivered,No,3.3,Tablet,Unknown,B,Seasonal demand,No
ORD50212,2024-02-17,2001,Running Shoes,Fashion,SprintX,CUST3027,VIP,East,Kolkata,West Bengal,4,1400,5,170,67,COD,Marketplace,Delivered,No,4.6,Tablet,Unknown,A,Stable demand,No
ORD50213,2024-02-17,4004,Mixer Grinder,Kitchen,CookCraft,CUST3032,VIP,South,Kochi,Karnataka,2,1345,5,65,0,COD,Warehouse,Shipped,No,3.9,Tablet,Unknown,D,Stable demand,Yes
ORD50214,2024-02-17,2004,Travel Hoodie,Fashion,ModaCrew,CUST3068,New,West,Ahmedabad,Gujarat,2,2790,10,80,85,UPI,Warehouse,Delivered,No,4.8,Desktop,SAVE15,B,High repeat orders,No
ORD50215,2024-02-17,1001,Wireless Mouse,Electronics,Voltix,CUST3042,New,West,Surat,Gujarat,4,1800,12,145,99,UPI,Warehouse,Delivered,No,4.2,Tablet,MEGA5,C,Discount-driven sales,No
ORD50216,2024-02-18,3004,Resistance Band,Health,ActiveLife,CUST3013,Repeat,West,Ahmedabad,Gujarat,5,1540,0,200,103,COD,Direct,Delivered,No,4.0,Desktop,NEW10,D,Seasonal demand,No
ORD50217,2024-02-18,3001,Yoga Mat,Health,FlexFit,CUST3047,New,South,Chennai,Karnataka,4,1445,12,136,103,Wallet,Direct,Delivered,Yes,4.2,Desktop,SAVE15,C,Seasonal demand,No
ORD50218,2024-02-18,1001,Wireless Mouse,Electronics,Voltix,CUST3028,VIP,East,Bhubaneswar,West Bengal,5,1800,10,165,0,COD,Warehouse,Delivered,No,4.2,Mobile,Unknown,A,Premium segment,No
ORD50219,2024-02-18,3003,Smart Scale,Health,HealWell,CUST3030,New,East,Patna,West Bengal,2,2465,5,93,99,COD,Direct,Delivered,No,4.1,Desktop,FLASH30,B,High repeat orders,No
ORD50220,2024-02-18,1004,Smart Watch,Electronics,TechAura,CUST3055,Repeat,West,Vadodara,Gujarat,2,2820,12,89,0,COD,Warehouse,Delivered,No,4.1,Desktop,Unknown,C,Discount-driven sales,No
ORD50221,2024-02-18,4003,Knife Set,Kitchen,KitchenHub,CUST3033,VIP,South,Chennai,Karnataka,2,1810,0,146,103,UPI,Direct,Delivered,Yes,4.1,Mobile,Unknown,B,Stable demand,No
ORD50222,2024-02-19,5001,Data Science Notes,Books,EduTrack,CUST3064,New,East,Kolkata,West Bengal,8,1315,8,254,0,Card,Direct,Delivered,No,3.5,Mobile,FEST20,B,Discount-driven sales,No
ORD50223,2024-02-19,1005,Power Bank,Electronics,ByteCraft,CUST3005,VIP,West,Vadodara,Gujarat,4,2725,15,213,0,Card,Direct,Shipped,No,4.0,Desktop,NEW10,A,Premium segment,Yes
ORD50224,2024-02-19,3002,Protein Powder,Health,NutriCore,CUST3048,Repeat,South,Chennai,Karnataka,8,1260,8,94,103,Wallet,Direct,Shipped,Yes,3.7,Mobile,Unknown,C,Premium segment,No
ORD50225,2024-02-19,3003,Smart Scale,Health,HealWell,CUST3009,VIP,North,Chandigarh,Delhi,2,2465,0,69,85,COD,Warehouse,Delivered,No,4.3,Mobile,MEGA5,D,Premium segment,No
ORD50226,2024-02-19,2003,Sports T-Shirt,Fashion,FitWear,CUST3031,New,North,Jaipur,Delhi,6,1955,15,236,67,Card,Direct,Delivered,No,4.1,Tablet,FEST20,A,Seasonal demand,Yes
ORD50227,2024-02-19,4004,Mixer Grinder,Kitchen,CookCraft,CUST3057,VIP,West,Vadodara,Gujarat,2,1345,12,63,85,NetBanking,Marketplace,Delivered,No,4.3,Tablet,FEST20,C,Seasonal demand,No
ORD50228,2024-02-20,3005,Massager Gun,Health,ZenPulse,CUST3053,New,West,Surat,Gujarat,3,1725,5,97,0,Wallet,Warehouse,Delivered,No,4.3,Tablet,SAVE15,A,Discount-driven sales,No
ORD50229,2024-02-20,4005,Electric Kettle,Kitchen,HeatWave,CUST3067,Repeat,East,Guwahati,West Bengal,5,2180,0,142,103,Card,Marketplace,Delivered,No,4.3,Tablet,SAVE15,D,Seasonal demand,Yes
ORD50230,2024-02-20,4004,Mixer Grinder,Kitchen,CookCraft,CUST3000,VIP,East,Patna,West Bengal,2,1345,0,77,49,Wallet,Warehouse,Delivered,No,3.6,Desktop,Unknown,C,Stable demand,Yes
ORD50231,2024-02-20,1003,Gaming Headset,Electronics,VisionOne,CUST3050,New,East,Patna,West Bengal,3,2170,8,116,49,NetBanking,Direct,Delivered,No,3.9,Tablet,Unknown,C,Premium segment,No
ORD50232,2024-02-20,2003,Sports T-Shirt,Fashion,FitWear,CUST3020,New,North,Delhi,Delhi,7,1955,12,205,99,Card,Direct,Delivered,No,4.2,Tablet,NEW10,B,Discount-driven sales,No
ORD50233,2024-02-21,1003,Gaming Headset,Electronics,VisionOne,CUST3010,VIP,West,Vadodara,Gujarat,3,2170,12,112,0,UPI,Direct,Delivered,No,4.3,Tablet,FLASH30,A,Seasonal demand,No
ORD50234,2024-02-21,1005,Power Bank,Electronics,ByteCraft,CUST3065,VIP,South,Chennai,Karnataka,5,2725,5,159,103,Card,Direct,Delivered,Yes,3.6,Mobile,FEST20,A,Premium segment,No
ORD50235,2024-02-21,4001,Coffee Press,Kitchen,MealMint,CUST3070,Repeat,North,Delhi,Delhi,3,1625,12,95,67,Wallet,Direct,Delivered,No,3.7,Tablet,MEGA5,D,Discount-driven sales,No
ORD50236,2024-02-22,2001,Running Shoes,Fashion,SprintX,CUST3032,VIP,West,Vadodara,Gujarat,3,1400,8,189,49,NetBanking,Marketplace,Delivered,No,4.6,Desktop,Unknown,A,Discount-driven sales,Yes
ORD50237,2024-02-22,3004,Resistance Band,Health,ActiveLife,CUST3066,VIP,North,Lucknow,Delhi,5,1540,5,212,99,UPI,Direct,Shipped,No,3.4,Tablet,Unknown,A,High repeat orders,No
ORD50238,2024-02-22,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3025,New,South,Chennai,Karnataka,2,2645,10,80,0,Card,Marketplace,Delivered,No,3.6,Tablet,Unknown,B,Stable demand,Yes
ORD50239,2024-02-22,1004,Smart Watch,Electronics,TechAura,CUST3079,Repeat,West,Ahmedabad,Gujarat,1,2820,15,119,85,NetBanking,Direct,Shipped,No,5.0,Tablet,FLASH30,D,Seasonal demand,No
ORD50240,2024-02-22,4003,Knife Set,Kitchen,KitchenHub,CUST3022,Repeat,West,Vadodara,Gujarat,2,1810,12,124,67,UPI,Direct,Delivered,No,3.2,Tablet,MEGA5,D,High repeat orders,Yes
ORD50241,2024-02-23,4005,Electric Kettle,Kitchen,HeatWave,CUST3053,VIP,North,Chandigarh,Delhi,3,2180,10,151,49,COD,Marketplace,Shipped,No,3.5,Mobile,MEGA5,A,Premium segment,No
ORD50242,2024-02-23,2004,Travel Hoodie,Fashion,ModaCrew,CUST3022,Repeat,North,Jaipur,Delhi,2,2790,12,123,0,NetBanking,Warehouse,Processing,No,4.1,Tablet,Unknown,D,Premium segment,Yes
ORD50243,2024-02-23,2001,Running Shoes,Fashion,SprintX,CUST3032,Repeat,West,Surat,Gujarat,4,1400,0,133,67,UPI,Marketplace,Delivered,No,3.8,Tablet,FLASH30,C,Stable demand,No
ORD50244,2024-02-23,4003,Knife Set,Kitchen,KitchenHub,CUST3065,Repeat,North,Lucknow,Delhi,3,1810,5,119,85,NetBanking,Warehouse,Delivered,No,4.3,Mobile,FEST20,C,Discount-driven sales,No
ORD50245,2024-02-23,2003,Sports T-Shirt,Fashion,FitWear,CUST3040,VIP,North,Lucknow,Delhi,7,1955,0,205,0,COD,Direct,Delivered,No,3.7,Desktop,Unknown,D,Discount-driven sales,Yes
ORD50246,2024-02-24,1005,Power Bank,Electronics,ByteCraft,CUST3008,Repeat,North,Chandigarh,Delhi,6,2725,0,177,0,Wallet,Warehouse,Delivered,No,4.6,Mobile,SAVE15,C,High repeat orders,Yes
