order_id,order_date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD80124,2025-01-02,1054,Marker Pack,Office,PrimeOffice,CUST4488,New,South,Chennai,Tamil Nadu,8,1470,12,97,74,COD,Warehouse,Shipped,No,4.6,Mobile,,C,Seasonal demand,No
ORD80125,2025-01-02,1055,Printer Ink,Office,TaskFlow,CUST4497,Repeat,East,Kolkata,West Bengal,1,1580,15,123,89,NetBanking,Marketplace,Processing,No,4.3,Desktop,NEW10,D,Premium segment,No
ORD80126,2025-01-02,1056,Standing Desk Converter,Office,DeskMate,CUST4006,VIP,West,Ahmedabad,Gujarat,3,1765,18,59,29,UPI,Warehouse,Delivered,No,4.5,Tablet,SAVE15,A,Fast moving item,No
ORD80127,2025-01-02,1057,Whiteboard,Office,WorkGrid,CUST4015,New,West,Surat,Gujarat,5,1950,20,53,44,Card,Marketplace,Delivered,No,4.0,Mobile,FEST20,B,Stable demand,No
ORD80128,2025-01-02,1058,Pen Drive,Office,NoteHive,CUST4024,Repeat,West,Vadodara,Gujarat,7,2135,5,79,59,COD,Warehouse,Shipped,No,4.2,Desktop,MEGA5,C,Seasonal demand,No
ORD80129,2025-01-02,1059,Document Folder,Office,PrimeOffice,CUST4033,VIP,West,Rajkot,Gujarat,5,2320,8,105,74,NetBanking,Marketplace,Processing,No,4.4,Tablet,,D,Premium segment,No
ORD80130,2025-01-02,1060,Conference Speaker,Office,TaskFlow,CUST4042,New,West,Mumbai,Maharashtra,2,2430,10,131,89,UPI,Warehouse,Delivered,No,4.2,Mobile,NEW10,A,Fast moving item,No
ORD80131,2025-01-02,1061,Face Serum,Beauty,GlowLeaf,CUST4051,Repeat,West,Pune,Maharashtra,2,865,5,35,29,Card,Marketplace,Delivered,No,3.9,Desktop,SAVE15,B,Stable demand,No
ORD80132,2025-01-02,1062,Lip Balm,Beauty,PureBlend,CUST4060,VIP,West,Nagpur,Maharashtra,4,1050,8,61,44,COD,Warehouse,Shipped,Yes,4.1,Tablet,FEST20,C,Seasonal demand,No
ORD80133,2025-01-02,1063,Hair Dryer,Beauty,SoftShine,CUST4069,New,North,Delhi,Delhi,6,1235,10,87,59,NetBanking,Marketplace,Processing,No,4.3,Mobile,MEGA5,D,Premium segment,No
ORD80134,2025-01-02,1064,Face Wash,Beauty,SkinAura,CUST4078,Repeat,North,Jaipur,Rajasthan,8,1420,12,113,74,UPI,Warehouse,Delivered,No,4.6,Desktop,,A,Fast moving item,No
ORD80135,2025-01-02,1065,Sunscreen Lotion,Beauty,TrimNest,CUST4087,VIP,North,Lucknow,Uttar Pradesh,1,1530,15,107,89,Card,Marketplace,Delivered,No,4.3,Tablet,NEW10,B,Stable demand,No
ORD80136,2025-01-02,1066,Body Mist,Beauty,GlowLeaf,CUST4096,New,South,Bengaluru,Karnataka,3,1715,18,43,29,COD,Warehouse,Shipped,No,4.5,Mobile,SAVE15,C,Seasonal demand,No
ORD80137,2025-01-02,1067,Beard Trimmer,Beauty,PureBlend,CUST4105,Repeat,South,Hyderabad,Telangana,5,1900,20,69,44,NetBanking,Marketplace,Processing,No,4.0,Desktop,FEST20,D,Premium segment,No
ORD80138,2025-01-02,1068,Hair Straightener,Beauty,SoftShine,CUST4114,VIP,South,Chennai,Tamil Nadu,7,2085,5,95,59,UPI,Warehouse,Delivered,No,4.2,Tablet,MEGA5,A,Fast moving item,No
ORD80139,2025-01-02,1069,Moisturizer,Beauty,SkinAura,CUST4123,New,East,Kolkata,West Bengal,5,2270,8,89,74,Card,Marketplace,Delivered,No,4.4,Mobile,,B,Stable demand,No
ORD80140,2025-01-02,1070,Makeup Brush Set,Beauty,TrimNest,CUST4132,Repeat,West,Ahmedabad,Gujarat,2,2380,10,115,89,COD,Warehouse,Shipped,No,4.2,Desktop,NEW10,C,Seasonal demand,No
ORD80141,2025-01-03,1001,Wireless Mouse,Electronics,Voltix,CUST4022,VIP,West,Vadodara,Gujarat,3,1830,5,35,29,COD,Warehouse,Shipped,No,4.0,Tablet,FEST20,C,Seasonal demand,No
ORD80142,2025-01-03,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4031,New,West,Rajkot,Gujarat,5,2015,8,61,44,NetBanking,Marketplace,Processing,No,4.2,Mobile,MEGA5,D,Premium segment,No
ORD80143,2025-01-03,1003,Gaming Headset,Electronics,VisionOne,CUST4040,Repeat,West,Mumbai,Maharashtra,7,2200,10,87,59,UPI,Warehouse,Delivered,No,4.4,Desktop,,A,Fast moving item,No
ORD80144,2025-01-03,1004,USB-C Charger,Electronics,TechAura,CUST4049,VIP,West,Pune,Maharashtra,4,2310,12,113,74,Card,Marketplace,Delivered,No,4.2,Tablet,NEW10,B,Stable demand,No
ORD80145,2025-01-03,1005,Webcam HD,Electronics,ByteCraft,CUST4058,New,West,Nagpur,Maharashtra,2,2495,15,107,89,COD,Warehouse,Shipped,No,4.4,Mobile,SAVE15,C,Seasonal demand,No
ORD80146,2025-01-03,1006,Power Bank,Electronics,Voltix,CUST4067,Repeat,North,Delhi,Delhi,4,2680,18,43,29,NetBanking,Marketplace,Processing,No,4.6,Desktop,FEST20,D,Premium segment,No
ORD80147,2025-01-03,1007,Smart Watch,Electronics,SoundMax,CUST4076,VIP,North,Jaipur,Rajasthan,6,2865,20,69,44,UPI,Warehouse,Delivered,No,4.1,Tablet,MEGA5,A,Fast moving item,No
ORD80148,2025-01-03,1008,Portable SSD,Electronics,VisionOne,CUST4085,New,North,Lucknow,Uttar Pradesh,8,3050,5,95,59,Card,Marketplace,Delivered,No,4.3,Mobile,,B,Stable demand,No
ORD80149,2025-01-03,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4094,Repeat,South,Bengaluru,Karnataka,1,3160,8,77,74,COD,Warehouse,Shipped,No,4.0,Desktop,NEW10,C,Seasonal demand,No
ORD80150,2025-01-03,1010,LED Monitor,Electronics,ByteCraft,CUST4103,VIP,South,Hyderabad,Telangana,3,3345,10,115,89,NetBanking,Marketplace,Processing,No,4.3,Tablet,SAVE15,D,Premium segment,No
ORD80151,2025-01-03,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4112,New,South,Chennai,Tamil Nadu,3,730,5,63,29,UPI,Warehouse,Delivered,No,4.0,Mobile,FEST20,A,Fast moving item,No
ORD80152,2025-01-03,1012,Phone Case,Accessories,CarryNest,CUST4121,Repeat,East,Kolkata,West Bengal,5,915,8,89,44,Card,Marketplace,Delivered,No,4.2,Desktop,MEGA5,B,Stable demand,No
ORD80153,2025-01-03,1013,Desk Organizer,Accessories,LoopGear,CUST4130,VIP,West,Ahmedabad,Gujarat,7,1100,10,83,59,COD,Warehouse,Shipped,No,4.4,Tablet,,C,Seasonal demand,No
ORD80154,2025-01-03,1014,Cable Protector,Accessories,FlexCase,CUST4139,New,West,Surat,Gujarat,4,1210,12,109,74,NetBanking,Marketplace,Processing,No,4.2,Mobile,NEW10,D,Premium segment,No
ORD80155,2025-01-03,1015,Mouse Pad,Accessories,PackPoint,CUST4148,Repeat,West,Vadodara,Gujarat,2,1395,15,180,89,UPI,Warehouse,Delivered,No,4.4,Desktop,SAVE15,A,Fast moving item,No
ORD80156,2025-01-03,1016,Backpack,Accessories,UrbanTrail,CUST4157,VIP,West,Rajkot,Gujarat,4,1580,18,71,29,Card,Marketplace,Delivered,No,4.6,Tablet,FEST20,B,Stable demand,No
ORD80157,2025-01-03,1017,Laptop Stand,Accessories,CarryNest,CUST4166,New,West,Mumbai,Maharashtra,6,1765,20,65,44,COD,Warehouse,Shipped,No,4.1,Mobile,MEGA5,C,Seasonal demand,No
ORD80158,2025-01-03,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4175,Repeat,West,Pune,Maharashtra,8,1950,5,91,59,NetBanking,Marketplace,Processing,No,4.3,Desktop,,D,Premium segment,No
ORD80159,2025-01-03,1019,Travel Adapter,Accessories,FlexCase,CUST4184,VIP,West,Nagpur,Maharashtra,1,2060,8,117,74,UPI,Warehouse,Delivered,No,4.0,Tablet,NEW10,A,Fast moving item,No
ORD80160,2025-01-03,1020,Stylus Pen,Accessories,PackPoint,CUST4193,New,North,Delhi,Delhi,3,2245,10,143,89,Card,Marketplace,Delivered,No,4.3,Mobile,SAVE15,B,Stable demand,No
ORD80161,2025-01-03,1021,Smart Bulb,Home,BrightNest,CUST4202,Repeat,North,Jaipur,Rajasthan,3,630,5,47,29,COD,Warehouse,Shipped,No,4.0,Desktop,FEST20,C,Seasonal demand,No
ORD80162,2025-01-03,1022,LED Desk Lamp,Home,ClayCraft,CUST4211,VIP,North,Lucknow,Uttar Pradesh,5,815,8,73,44,NetBanking,Marketplace,Processing,No,4.2,Tablet,MEGA5,D,Premium segment,No
ORD80163,2025-01-03,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4220,New,South,Bengaluru,Karnataka,7,1000,10,144,59,UPI,Warehouse,Delivered,No,4.4,Mobile,,A,Fast moving item,No
ORD80164,2025-01-03,1024,Water Bottle,Home,NordLeaf,CUST4229,Repeat,South,Hyderabad,Telangana,4,1110,12,125,74,Card,Marketplace,Delivered,No,4.2,Desktop,NEW10,B,Stable demand,No
ORD80165,2025-01-03,1025,Air Purifier Filter,Home,AuraLite,CUST4238,VIP,South,Chennai,Tamil Nadu,2,1295,15,119,89,COD,Warehouse,Shipped,No,4.4,Tablet,SAVE15,C,Seasonal demand,No
ORD80166,2025-01-03,1026,Wall Clock,Home,BrightNest,CUST4247,New,East,Kolkata,West Bengal,4,1480,18,55,29,NetBanking,Marketplace,Processing,No,4.6,Mobile,FEST20,D,Premium segment,No
ORD80167,2025-01-03,1027,Storage Basket,Home,ClayCraft,CUST4256,Repeat,West,Ahmedabad,Gujarat,6,1665,20,126,44,UPI,Warehouse,Delivered,No,4.1,Desktop,MEGA5,A,Fast moving item,No
ORD80168,2025-01-03,1028,Table Runner,Home,HomeGlow,CUST4265,VIP,West,Surat,Gujarat,8,1850,5,107,59,Card,Marketplace,Delivered,No,4.3,Tablet,,B,Stable demand,No
ORD80169,2025-01-03,1029,Scented Candle,Home,NordLeaf,CUST4274,New,West,Vadodara,Gujarat,1,1960,8,101,74,COD,Warehouse,Shipped,No,4.0,Mobile,NEW10,C,Seasonal demand,No
ORD80170,2025-01-03,1030,Bedside Lamp,Home,AuraLite,CUST4283,Repeat,West,Rajkot,Gujarat,3,2145,10,127,89,NetBanking,Marketplace,Processing,Yes,4.3,Desktop,SAVE15,D,Premium segment,No
ORD80171,2025-01-03,1031,Running Shoes,Fashion,SprintX,CUST4292,VIP,West,Mumbai,Maharashtra,3,1430,5,51,29,UPI,Warehouse,Delivered,No,4.0,Tablet,FEST20,A,Fast moving item,No
ORD80172,2025-01-03,1032,Casual Sneakers,Fashion,ModaCrew,CUST4301,New,West,Pune,Maharashtra,5,1615,8,77,44,Card,Marketplace,Delivered,No,4.2,Mobile,MEGA5,B,Stable demand,No
ORD80173,2025-01-03,1033,Denim Jacket,Fashion,UrbanBeat,CUST4310,Repeat,West,Nagpur,Maharashtra,7,1800,10,71,59,COD,Warehouse,Shipped,No,4.4,Desktop,,C,Seasonal demand,No
ORD80174,2025-01-03,1034,Sports T-Shirt,Fashion,FitWear,CUST4319,VIP,North,Delhi,Delhi,4,1910,12,97,74,NetBanking,Marketplace,Processing,No,4.2,Tablet,NEW10,D,Premium segment,No
ORD80175,2025-01-03,1035,Leather Wallet,Fashion,StreetRoot,CUST4328,New,North,Jaipur,Rajasthan,2,2095,15,123,89,UPI,Warehouse,Delivered,No,4.4,Mobile,SAVE15,A,Fast moving item,No
ORD80176,2025-01-03,1036,Sunglasses,Fashion,SprintX,CUST4337,Repeat,North,Lucknow,Uttar Pradesh,4,2280,18,59,29,Card,Marketplace,Delivered,No,4.6,Desktop,FEST20,B,Stable demand,No
ORD80177,2025-01-03,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4346,VIP,South,Bengaluru,Karnataka,6,2465,20,53,44,COD,Warehouse,Shipped,No,4.1,Tablet,MEGA5,C,Seasonal demand,No
ORD80178,2025-01-03,1038,Cap,Fashion,UrbanBeat,CUST4355,New,South,Hyderabad,Telangana,8,2650,5,79,59,NetBanking,Marketplace,Processing,No,4.3,Mobile,,D,Premium segment,No
ORD80179,2025-01-03,1039,Travel Hoodie,Fashion,FitWear,CUST4364,Repeat,South,Chennai,Tamil Nadu,1,2760,8,105,74,UPI,Warehouse,Delivered,No,4.0,Desktop,NEW10,A,Fast moving item,No
ORD80180,2025-01-03,1040,Gym Bag,Fashion,StreetRoot,CUST4373,VIP,East,Kolkata,West Bengal,3,2945,10,131,89,Card,Marketplace,Delivered,No,4.3,Tablet,SAVE15,B,Stable demand,No
ORD80181,2025-01-03,1041,Protein Powder,Health,NutriCore,CUST4382,New,West,Ahmedabad,Gujarat,3,1230,5,35,29,COD,Warehouse,Shipped,No,4.0,Mobile,FEST20,C,Seasonal demand,No
ORD80182,2025-01-03,1042,Yoga Mat,Health,FlexFit,CUST4391,Repeat,West,Surat,Gujarat,5,1415,8,61,44,NetBanking,Marketplace,Processing,No,4.2,Desktop,MEGA5,D,Premium segment,No
ORD80183,2025-01-03,1043,Resistance Band,Health,HealWell,CUST4400,VIP,West,Vadodara,Gujarat,7,1600,10,87,59,UPI,Warehouse,Delivered,No,4.4,Tablet,,A,Fast moving item,No
ORD80184,2025-01-03,1044,Massager Gun,Health,ZenPulse,CUST4409,New,West,Rajkot,Gujarat,4,1710,12,113,74,Card,Marketplace,Delivered,No,4.2,Mobile,NEW10,B,Stable demand,No
ORD80185,2025-01-03,1045,Vitamin Gummies,Health,ActiveLife,CUST4418,Repeat,West,Mumbai,Maharashtra,2,1895,15,107,89,COD,Warehouse,Shipped,No,4.4,Desktop,SAVE15,C,Seasonal demand,No
ORD80186,2025-01-03,1046,Foam Roller,Health,NutriCore,CUST4427,VIP,West,Pune,Maharashtra,4,2080,18,43,29,NetBanking,Marketplace,Processing,No,4.6,Tablet,FEST20,D,Premium segment,No
ORD80187,2025-01-03,1047,Jump Rope,Health,FlexFit,CUST4436,New,West,Nagpur,Maharashtra,6,2265,20,69,44,UPI,Warehouse,Delivered,No,4.1,Mobile,MEGA5,A,Fast moving item,No
ORD80188,2025-01-03,1048,Smart Scale,Health,HealWell,CUST4445,Repeat,North,Delhi,Delhi,8,2450,5,95,59,Card,Marketplace,Delivered,No,4.3,Desktop,,B,Stable demand,No
ORD80189,2025-01-03,1049,Herbal Tea Pack,Health,ZenPulse,CUST4454,VIP,North,Jaipur,Rajasthan,1,2560,8,89,74,COD,Warehouse,Shipped,No,4.0,Tablet,NEW10,C,Seasonal demand,No
ORD80190,2025-01-03,1050,Posture Corrector,Health,ActiveLife,CUST4463,New,North,Lucknow,Uttar Pradesh,3,2745,10,115,89,NetBanking,Marketplace,Processing,No,4.3,Mobile,SAVE15,D,Premium segment,No
ORD80191,2025-01-03,1051,Office Chair,Office,DeskMate,CUST4472,Repeat,South,Bengaluru,Karnataka,3,930,5,39,29,UPI,Warehouse,Delivered,No,4.0,Desktop,FEST20,A,Fast moving item,No
ORD80192,2025-01-03,1052,Notebook Set,Office,WorkGrid,CUST4481,VIP,South,Hyderabad,Telangana,5,1115,8,77,44,Card,Marketplace,Delivered,No,4.2,Tablet,MEGA5,B,Stable demand,No
ORD80193,2025-01-03,1053,Planner,Office,NoteHive,CUST4490,New,South,Chennai,Tamil Nadu,7,1300,10,71,59,COD,Warehouse,Shipped,No,4.4,Mobile,,C,Seasonal demand,No
ORD80194,2025-01-03,1054,Marker Pack,Office,PrimeOffice,CUST4499,Repeat,East,Kolkata,West Bengal,4,1410,12,97,74,NetBanking,Marketplace,Processing,No,4.2,Desktop,NEW10,D,Premium segment,No
ORD80195,2025-01-03,1055,Printer Ink,Office,TaskFlow,CUST4008,VIP,West,Ahmedabad,Gujarat,2,1595,15,123,89,UPI,Warehouse,Delivered,No,4.4,Tablet,SAVE15,A,Fast moving item,No
ORD80196,2025-01-03,1056,Standing Desk Converter,Office,DeskMate,CUST4017,New,West,Surat,Gujarat,4,1780,18,59,29,Card,Marketplace,Delivered,No,4.6,Mobile,FEST20,B,Stable demand,No
ORD80197,2025-01-03,1057,Whiteboard,Office,WorkGrid,CUST4026,Repeat,West,Vadodara,Gujarat,6,1965,20,53,44,COD,Warehouse,Shipped,No,4.1,Desktop,MEGA5,C,Seasonal demand,No
ORD80198,2025-01-03,1058,Pen Drive,Office,NoteHive,CUST4035,VIP,West,Rajkot,Gujarat,8,2150,5,79,59,NetBanking,Marketplace,Processing,No,4.3,Tablet,,D,Premium segment,No
ORD80199,2025-01-03,1059,Document Folder,Office,PrimeOffice,CUST4044,New,West,Mumbai,Maharashtra,1,2260,8,105,74,UPI,Warehouse,Delivered,No,4.0,Mobile,NEW10,A,Fast moving item,No
ORD80200,2025-01-03,1060,Conference Speaker,Office,TaskFlow,CUST4053,Repeat,West,Pune,Maharashtra,3,2445,10,131,89,Card,Marketplace,Delivered,No,4.3,Desktop,SAVE15,B,Stable demand,No
ORD80201,2025-01-03,1061,Face Serum,Beauty,GlowLeaf,CUST4062,VIP,West,Nagpur,Maharashtra,3,880,5,35,29,COD,Warehouse,Shipped,Yes,4.0,Tablet,FEST20,C,Seasonal demand,No
ORD80202,2025-01-03,1062,Lip Balm,Beauty,PureBlend,CUST4071,New,North,Delhi,Delhi,5,1065,8,61,44,NetBanking,Marketplace,Processing,No,4.2,Mobile,MEGA5,D,Premium segment,No
ORD80203,2025-01-03,1063,Hair Dryer,Beauty,SoftShine,CUST4080,Repeat,North,Jaipur,Rajasthan,7,1250,10,87,59,UPI,Warehouse,Delivered,No,4.4,Desktop,,A,Fast moving item,No
ORD80204,2025-01-03,1064,Face Wash,Beauty,SkinAura,CUST4089,VIP,North,Lucknow,Uttar Pradesh,4,1360,12,113,74,Card,Marketplace,Delivered,No,4.2,Tablet,NEW10,B,Stable demand,No
ORD80205,2025-01-03,1065,Sunscreen Lotion,Beauty,TrimNest,CUST4098,New,South,Bengaluru,Karnataka,2,1545,15,107,89,COD,Warehouse,Shipped,No,4.4,Mobile,SAVE15,C,Seasonal demand,No
ORD80206,2025-01-03,1066,Body Mist,Beauty,GlowLeaf,CUST4107,Repeat,South,Hyderabad,Telangana,4,1730,18,43,29,NetBanking,Marketplace,Processing,No,4.6,Desktop,FEST20,D,Premium segment,No
ORD80207,2025-01-03,1067,Beard Trimmer,Beauty,PureBlend,CUST4116,VIP,South,Chennai,Tamil Nadu,6,1915,20,69,44,UPI,Warehouse,Delivered,No,4.1,Tablet,MEGA5,A,Fast moving item,No
ORD80208,2025-01-03,1068,Hair Straightener,Beauty,SoftShine,CUST4125,New,East,Kolkata,West Bengal,8,2100,5,95,59,Card,Marketplace,Delivered,No,4.3,Mobile,,B,Stable demand,No
ORD80209,2025-01-03,1069,Moisturizer,Beauty,SkinAura,CUST4134,Repeat,West,Ahmedabad,Gujarat,1,2210,8,89,74,COD,Warehouse,Shipped,No,4.0,Desktop,NEW10,C,Seasonal demand,No
ORD80210,2025-01-03,1070,Makeup Brush Set,Beauty,TrimNest,CUST4143,VIP,West,Surat,Gujarat,3,2395,10,115,89,NetBanking,Marketplace,Processing,No,4.3,Tablet,SAVE15,D,Premium segment,No
ORD80211,2025-01-04,1001,Wireless Mouse,Electronics,Voltix,CUST4033,New,West,Rajkot,Gujarat,5,1845,5,35,29,NetBanking,Marketplace,Processing,No,4.1,Mobile,MEGA5,D,Premium segment,No
ORD80212,2025-01-04,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4042,Repeat,West,Mumbai,Maharashtra,8,2030,8,61,44,UPI,Warehouse,Delivered,No,4.3,Desktop,,A,Fast moving item,No
ORD80213,2025-01-04,1003,Gaming Headset,Electronics,VisionOne,CUST4051,VIP,West,Pune,Maharashtra,5,2140,10,87,59,Card,Marketplace,Delivered,No,4.0,Tablet,NEW10,B,Stable demand,No
ORD80214,2025-01-04,1004,USB-C Charger,Electronics,TechAura,CUST4060,New,West,Nagpur,Maharashtra,8,2325,12,113,74,COD,Warehouse,Shipped,No,4.3,Mobile,SAVE15,C,Seasonal demand,No
ORD80215,2025-01-04,1005,Webcam HD,Electronics,ByteCraft,CUST4069,Repeat,North,Delhi,Delhi,4,2510,15,107,89,NetBanking,Marketplace,Processing,No,4.5,Desktop,FEST20,D,Premium segment,No
ORD80216,2025-01-04,1006,Power Bank,Electronics,Voltix,CUST4078,VIP,North,Jaipur,Rajasthan,7,2695,18,43,29,UPI,Warehouse,Delivered,No,4.7,Tablet,MEGA5,A,Fast moving item,No
ORD80217,2025-01-04,1007,Smart Watch,Electronics,SoundMax,CUST4087,New,North,Lucknow,Uttar Pradesh,9,2880,20,69,44,Card,Marketplace,Delivered,No,4.2,Mobile,,B,Stable demand,No
ORD80218,2025-01-04,1008,Portable SSD,Electronics,VisionOne,CUST4096,Repeat,South,Bengaluru,Karnataka,7,2990,5,95,59,COD,Warehouse,Shipped,No,3.9,Desktop,NEW10,C,Seasonal demand,No
ORD80219,2025-01-04,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4105,VIP,South,Hyderabad,Telangana,3,3175,8,77,74,NetBanking,Marketplace,Processing,No,4.1,Tablet,SAVE15,D,Premium segment,No
ORD80220,2025-01-04,1010,LED Monitor,Electronics,ByteCraft,CUST4114,New,South,Chennai,Tamil Nadu,6,3360,10,115,89,UPI,Warehouse,Delivered,No,4.4,Mobile,FEST20,A,Fast moving item,No
ORD80221,2025-01-04,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4123,Repeat,East,Kolkata,West Bengal,5,745,5,63,29,Card,Marketplace,Delivered,No,4.1,Desktop,MEGA5,B,Stable demand,No
ORD80222,2025-01-04,1012,Phone Case,Accessories,CarryNest,CUST4132,VIP,West,Ahmedabad,Gujarat,8,930,8,89,44,COD,Warehouse,Shipped,No,4.3,Tablet,,C,Seasonal demand,No
ORD80223,2025-01-04,1013,Desk Organizer,Accessories,LoopGear,CUST4141,New,West,Surat,Gujarat,5,1040,10,83,59,NetBanking,Marketplace,Processing,No,4.0,Mobile,NEW10,D,Premium segment,No
ORD80224,2025-01-04,1014,Cable Protector,Accessories,FlexCase,CUST4150,Repeat,West,Vadodara,Gujarat,8,1225,12,109,74,UPI,Warehouse,Delivered,No,4.3,Desktop,SAVE15,A,Fast moving item,No
ORD80225,2025-01-04,1015,Mouse Pad,Accessories,PackPoint,CUST4159,VIP,West,Rajkot,Gujarat,4,1410,15,180,89,Card,Marketplace,Delivered,No,4.5,Tablet,FEST20,B,Stable demand,No
ORD80226,2025-01-04,1016,Backpack,Accessories,UrbanTrail,CUST4168,New,West,Mumbai,Maharashtra,7,1595,18,71,29,COD,Warehouse,Shipped,No,4.7,Mobile,MEGA5,C,Seasonal demand,No
ORD80227,2025-01-04,1017,Laptop Stand,Accessories,CarryNest,CUST4177,Repeat,West,Pune,Maharashtra,9,1780,20,65,44,NetBanking,Marketplace,Processing,No,4.2,Desktop,,D,Premium segment,No
ORD80228,2025-01-04,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4186,VIP,West,Nagpur,Maharashtra,7,1890,5,91,59,UPI,Warehouse,Delivered,No,3.9,Tablet,NEW10,A,Fast moving item,No
ORD80229,2025-01-04,1019,Travel Adapter,Accessories,FlexCase,CUST4195,New,North,Delhi,Delhi,3,2075,8,117,74,Card,Marketplace,Delivered,No,4.1,Mobile,SAVE15,B,Stable demand,No
ORD80230,2025-01-04,1020,Stylus Pen,Accessories,PackPoint,CUST4204,Repeat,North,Jaipur,Rajasthan,6,2260,10,143,89,COD,Warehouse,Shipped,No,4.4,Desktop,FEST20,C,Seasonal demand,No
ORD80231,2025-01-04,1021,Smart Bulb,Home,BrightNest,CUST4213,VIP,North,Lucknow,Uttar Pradesh,5,645,5,47,29,NetBanking,Marketplace,Processing,No,4.1,Tablet,MEGA5,D,Premium segment,No
ORD80232,2025-01-04,1022,LED Desk Lamp,Home,ClayCraft,CUST4222,New,South,Bengaluru,Karnataka,8,830,8,73,44,UPI,Warehouse,Delivered,No,4.3,Mobile,,A,Fast moving item,No
ORD80233,2025-01-04,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4231,Repeat,South,Hyderabad,Telangana,5,940,10,144,59,Card,Marketplace,Delivered,No,4.0,Desktop,NEW10,B,Stable demand,No
ORD80234,2025-01-04,1024,Water Bottle,Home,NordLeaf,CUST4240,VIP,South,Chennai,Tamil Nadu,8,1125,12,125,74,COD,Warehouse,Shipped,No,4.3,Tablet,SAVE15,C,Seasonal demand,No
ORD80235,2025-01-04,1025,Air Purifier Filter,Home,AuraLite,CUST4249,New,East,Kolkata,West Bengal,4,1310,15,119,89,NetBanking,Marketplace,Processing,No,4.5,Mobile,FEST20,D,Premium segment,No
ORD80236,2025-01-04,1026,Wall Clock,Home,BrightNest,CUST4258,Repeat,West,Ahmedabad,Gujarat,7,1495,18,55,29,UPI,Warehouse,Delivered,No,4.7,Desktop,MEGA5,A,Fast moving item,No
ORD80237,2025-01-04,1027,Storage Basket,Home,ClayCraft,CUST4267,VIP,West,Surat,Gujarat,9,1680,20,126,44,Card,Marketplace,Delivered,No,4.2,Tablet,,B,Stable demand,No
ORD80238,2025-01-04,1028,Table Runner,Home,HomeGlow,CUST4276,New,West,Vadodara,Gujarat,7,1790,5,107,59,COD,Warehouse,Shipped,No,3.9,Mobile,NEW10,C,Seasonal demand,No
ORD80239,2025-01-04,1029,Scented Candle,Home,NordLeaf,CUST4285,Repeat,West,Rajkot,Gujarat,3,1975,8,101,74,NetBanking,Marketplace,Processing,Yes,4.1,Desktop,SAVE15,D,Premium segment,No
ORD80240,2025-01-04,1030,Bedside Lamp,Home,AuraLite,CUST4294,VIP,West,Mumbai,Maharashtra,6,2160,10,127,89,UPI,Warehouse,Delivered,No,4.4,Tablet,FEST20,A,Fast moving item,No
ORD80241,2025-01-04,1031,Running Shoes,Fashion,SprintX,CUST4303,New,West,Pune,Maharashtra,5,1445,5,51,29,Card,Marketplace,Delivered,No,4.1,Mobile,MEGA5,B,Stable demand,No
ORD80242,2025-01-04,1032,Casual Sneakers,Fashion,ModaCrew,CUST4312,Repeat,West,Nagpur,Maharashtra,8,1630,8,77,44,COD,Warehouse,Shipped,No,4.3,Desktop,,C,Seasonal demand,No
ORD80243,2025-01-04,1033,Denim Jacket,Fashion,UrbanBeat,CUST4321,VIP,North,Delhi,Delhi,5,1740,10,71,59,NetBanking,Marketplace,Processing,No,4.0,Tablet,NEW10,D,Premium segment,No
ORD80244,2025-01-04,1034,Sports T-Shirt,Fashion,FitWear,CUST4330,New,North,Jaipur,Rajasthan,8,1925,12,97,74,UPI,Warehouse,Delivered,No,4.3,Mobile,SAVE15,A,Fast moving item,No
ORD80245,2025-01-04,1035,Leather Wallet,Fashion,StreetRoot,CUST4339,Repeat,North,Lucknow,Uttar Pradesh,4,2110,15,123,89,Card,Marketplace,Delivered,No,4.5,Desktop,FEST20,B,Stable demand,No
ORD80246,2025-01-04,1036,Sunglasses,Fashion,SprintX,CUST4348,VIP,South,Bengaluru,Karnataka,7,2295,18,59,29,COD,Warehouse,Shipped,No,4.7,Tablet,MEGA5,C,Seasonal demand,No
ORD80247,2025-01-04,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4357,New,South,Hyderabad,Telangana,9,2480,20,53,44,NetBanking,Marketplace,Processing,No,4.2,Mobile,,D,Premium segment,No
ORD80248,2025-01-04,1038,Cap,Fashion,UrbanBeat,CUST4366,Repeat,South,Chennai,Tamil Nadu,7,2590,5,79,59,UPI,Warehouse,Delivered,No,3.9,Desktop,NEW10,A,Fast moving item,No
