order_id,order_date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD70124,2025-01-04,1004,USB-C Charger,Electronics,TechAura,CUST4060,New,West,Nagpur,Maharashtra,8,2325,12,113,74,COD,Warehouse,Shipped,No,4.3,Mobile,SAVE15,C,Seasonal demand,No
ORD70125,2025-01-04,1005,Webcam HD,Electronics,ByteCraft,CUST4069,Repeat,North,Delhi,Delhi,4,2510,15,107,89,NetBanking,Marketplace,Processing,No,4.5,Desktop,FEST20,D,Premium segment,No
ORD70126,2025-01-04,1006,Power Bank,Electronics,Voltix,CUST4078,VIP,North,Jaipur,Rajasthan,7,2695,18,43,29,UPI,Warehouse,Delivered,No,4.7,Tablet,MEGA5,A,Fast moving item,No
ORD70127,2025-01-04,1007,Smart Watch,Electronics,SoundMax,CUST4087,New,North,Lucknow,Uttar Pradesh,9,2880,20,69,44,Card,Marketplace,Delivered,No,4.2,Mobile,,B,Stable demand,No
ORD70128,2025-01-04,1008,Portable SSD,Electronics,VisionOne,CUST4096,Repeat,South,Bengaluru,Karnataka,7,2990,5,95,59,COD,Warehouse,Shipped,No,3.9,Desktop,NEW10,C,Seasonal demand,No
ORD70129,2025-01-04,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4105,VIP,South,Hyderabad,Telangana,3,3175,8,77,74,NetBanking,Marketplace,Processing,No,4.1,Tablet,SAVE15,D,Premium segment,No
ORD70130,2025-01-04,1010,LED Monitor,Electronics,ByteCraft,CUST4114,New,South,Chennai,Tamil Nadu,6,3360,10,115,89,UPI,Warehouse,Delivered,No,4.4,Mobile,FEST20,A,Fast moving item,No
ORD70131,2025-01-04,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4123,Repeat,East,Kolkata,West Bengal,5,745,5,63,29,Card,Marketplace,Delivered,No,4.1,Desktop,MEGA5,B,Stable demand,No
ORD70132,2025-01-04,1012,Phone Case,Accessories,CarryNest,CUST4132,VIP,West,Ahmedabad,Gujarat,8,930,8,89,44,COD,Warehouse,Shipped,No,4.3,Tablet,,C,Seasonal demand,No
ORD70133,2025-01-04,1013,Desk Organizer,Accessories,LoopGear,CUST4141,New,West,Surat,Gujarat,5,1040,10,83,59,NetBanking,Marketplace,Processing,No,4.0,Mobile,NEW10,D,Premium segment,No
ORD70134,2025-01-04,1014,Cable Protector,Accessories,FlexCase,CUST4150,Repeat,West,Vadodara,Gujarat,8,1225,12,109,74,UPI,Warehouse,Delivered,No,4.3,Desktop,SAVE15,A,Fast moving item,No
ORD70135,2025-01-04,1015,Mouse Pad,Accessories,PackPoint,CUST4159,VIP,West,Rajkot,Gujarat,4,1410,15,180,89,Card,Marketplace,Delivered,No,4.5,Tablet,FEST20,B,Stable demand,No
ORD70136,2025-01-04,1016,Backpack,Accessories,UrbanTrail,CUST4168,New,West,Mumbai,Maharashtra,7,1595,18,71,29,COD,Warehouse,Shipped,No,4.7,Mobile,MEGA5,C,Seasonal demand,No
ORD70137,2025-01-04,1017,Laptop Stand,Accessories,CarryNest,CUST4177,Repeat,West,Pune,Maharashtra,9,1780,20,65,44,NetBanking,Marketplace,Processing,No,4.2,Desktop,,D,Premium segment,No
ORD70138,2025-01-04,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4186,VIP,West,Nagpur,Maharashtra,7,1890,5,91,59,UPI,Warehouse,Delivered,No,3.9,Tablet,NEW10,A,Fast moving item,No
ORD70139,2025-01-04,1019,Travel Adapter,Accessories,FlexCase,CUST4195,New,North,Delhi,Delhi,3,2075,8,117,74,Card,Marketplace,Delivered,No,4.1,Mobile,SAVE15,B,Stable demand,No
ORD70140,2025-01-04,1020,Stylus Pen,Accessories,PackPoint,CUST4204,Repeat,North,Jaipur,Rajasthan,6,2260,10,143,89,COD,Warehouse,Shipped,No,4.4,Desktop,FEST20,C,Seasonal demand,No
ORD70141,2025-01-04,1021,Smart Bulb,Home,BrightNest,CUST4213,VIP,North,Lucknow,Uttar Pradesh,5,645,5,47,29,NetBanking,Marketplace,Processing,No,4.1,Tablet,MEGA5,D,Premium segment,No
ORD70142,2025-01-04,1022,LED Desk Lamp,Home,ClayCraft,CUST4222,New,South,Bengaluru,Karnataka,8,830,8,73,44,UPI,Warehouse,Delivered,No,4.3,Mobile,,A,Fast moving item,No
ORD70143,2025-01-04,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4231,Repeat,South,Hyderabad,Telangana,5,940,10,144,59,Card,Marketplace,Delivered,No,4.0,Desktop,NEW10,B,Stable demand,No
ORD70144,2025-01-04,1024,Water Bottle,Home,NordLeaf,CUST4240,VIP,South,Chennai,Tamil Nadu,8,1125,12,125,74,COD,Warehouse,Shipped,No,4.3,Tablet,SAVE15,C,Seasonal demand,No
ORD70145,2025-01-04,1025,Air Purifier Filter,Home,AuraLite,CUST4249,New,East,Kolkata,West Bengal,4,1310,15,119,89,NetBanking,Marketplace,Processing,No,4.5,Mobile,FEST20,D,Premium segment,No
ORD70146,2025-01-04,1026,Wall Clock,Home,BrightNest,CUST4258,Repeat,West,Ahmedabad,Gujarat,7,1495,18,55,29,UPI,Warehouse,Delivered,No,4.7,Desktop,MEGA5,A,Fast moving item,No
ORD70147,2025-01-04,1027,Storage Basket,Home,ClayCraft,CUST4267,VIP,West,Surat,Gujarat,9,1680,20,126,44,Card,Marketplace,Delivered,No,4.2,Tablet,,B,Stable demand,No
ORD70148,2025-01-04,1028,Table Runner,Home,HomeGlow,CUST4276,New,West,Vadodara,Gujarat,7,1790,5,107,59,COD,Warehouse,Shipped,No,3.9,Mobile,NEW10,C,Seasonal demand,No
ORD70149,2025-01-04,1029,Scented Candle,Home,NordLeaf,CUST4285,Repeat,West,Rajkot,Gujarat,3,1975,8,101,74,NetBanking,Marketplace,Processing,Yes,4.1,Desktop,SAVE15,D,Premium segment,No
ORD70150,2025-01-04,1030,Bedside Lamp,Home,AuraLite,CUST4294,VIP,West,Mumbai,Maharashtra,6,2160,10,127,89,UPI,Warehouse,Delivered,No,4.4,Tablet,FEST20,A,Fast moving item,No
ORD70151,2025-01-04,1031,Running Shoes,Fashion,SprintX,CUST4303,New,West,Pune,Maharashtra,5,1445,5,51,29,Card,Marketplace,Delivered,No,4.1,Mobile,MEGA5,B,Stable demand,No
ORD70152,2025-01-04,1032,Casual Sneakers,Fashion,ModaCrew,CUST4312,Repeat,West,Nagpur,Maharashtra,8,1630,8,77,44,COD,Warehouse,Shipped,No,4.3,Desktop,,C,Seasonal demand,No
ORD70153,2025-01-04,1033,Denim Jacket,Fashion,UrbanBeat,CUST4321,VIP,North,Delhi,Delhi,5,1740,10,71,59,NetBanking,Marketplace,Processing,No,4.0,Tablet,NEW10,D,Premium segment,No
ORD70154,2025-01-04,1034,Sports T-Shirt,Fashion,FitWear,CUST4330,New,North,Jaipur,Rajasthan,8,1925,12,97,74,UPI,Warehouse,Delivered,No,4.3,Mobile,SAVE15,A,Fast moving item,No
ORD70155,2025-01-04,1035,Leather Wallet,Fashion,StreetRoot,CUST4339,Repeat,North,Lucknow,Uttar Pradesh,4,2110,15,123,89,Card,Marketplace,Delivered,No,4.5,Desktop,FEST20,B,Stable demand,No
ORD70156,2025-01-04,1036,Sunglasses,Fashion,SprintX,CUST4348,VIP,South,Bengaluru,Karnataka,7,2295,18,59,29,COD,Warehouse,Shipped,No,4.7,Tablet,MEGA5,C,Seasonal demand,No
ORD70157,2025-01-04,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4357,New,South,Hyderabad,Telangana,9,2480,20,53,44,NetBanking,Marketplace,Processing,No,4.2,Mobile,,D,Premium segment,No
ORD70158,2025-01-04,1038,Cap,Fashion,UrbanBeat,CUST4366,Repeat,South,Chennai,Tamil Nadu,7,2590,5,79,59,UPI,Warehouse,Delivered,No,3.9,Desktop,NEW10,A,Fast moving item,No
ORD70159,2025-01-04,1039,Travel Hoodie,Fashion,FitWear,CUST4375,VIP,East,Kolkata,West Bengal,3,2775,8,105,74,Card,Marketplace,Delivered,No,4.1,Tablet,SAVE15,B,Stable demand,No
ORD70160,2025-01-04,1040,Gym Bag,Fashion,StreetRoot,CUST4384,New,West,Ahmedabad,Gujarat,6,2960,10,131,89,COD,Warehouse,Shipped,No,4.4,Mobile,FEST20,C,Seasonal demand,No
ORD70161,2025-01-05,1001,Wireless Mouse,Electronics,Voltix,CUST4044,Repeat,West,Mumbai,Maharashtra,6,1860,5,35,29,UPI,Warehouse,Delivered,No,4.2,Desktop,,A,Fast moving item,No
ORD70162,2025-01-05,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4053,VIP,West,Pune,Maharashtra,4,1970,8,61,44,Card,Marketplace,Delivered,No,3.9,Tablet,NEW10,B,Stable demand,No
ORD70163,2025-01-05,1003,Gaming Headset,Electronics,VisionOne,CUST4062,New,West,Nagpur,Maharashtra,6,2155,10,87,59,COD,Warehouse,Shipped,No,4.1,Mobile,SAVE15,C,Seasonal demand,No
ORD70164,2025-01-05,1004,USB-C Charger,Electronics,TechAura,CUST4071,Repeat,North,Delhi,Delhi,9,2340,12,113,74,NetBanking,Marketplace,Processing,No,4.4,Desktop,FEST20,D,Premium segment,No
ORD70165,2025-01-05,1005,Webcam HD,Electronics,ByteCraft,CUST4080,VIP,North,Jaipur,Rajasthan,5,2525,15,107,89,UPI,Warehouse,Delivered,No,4.6,Tablet,MEGA5,A,Fast moving item,No
ORD70166,2025-01-05,1006,Power Bank,Electronics,Voltix,CUST4089,New,North,Lucknow,Uttar Pradesh,8,2710,18,43,29,Card,Marketplace,Delivered,No,4.8,Mobile,,B,Stable demand,No
ORD70167,2025-01-05,1007,Smart Watch,Electronics,SoundMax,CUST4098,Repeat,South,Bengaluru,Karnataka,5,2820,20,69,44,COD,Warehouse,Shipped,No,3.8,Desktop,NEW10,C,Seasonal demand,No
ORD70168,2025-01-05,1008,Portable SSD,Electronics,VisionOne,CUST4107,VIP,South,Hyderabad,Telangana,8,3005,5,95,59,NetBanking,Marketplace,Processing,No,4.0,Tablet,SAVE15,D,Premium segment,No
ORD70169,2025-01-05,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4116,New,South,Chennai,Tamil Nadu,4,3190,8,77,74,UPI,Warehouse,Delivered,No,4.2,Mobile,FEST20,A,Fast moving item,No
ORD70170,2025-01-05,1010,LED Monitor,Electronics,ByteCraft,CUST4125,Repeat,East,Kolkata,West Bengal,7,3375,10,115,89,Card,Marketplace,Delivered,No,4.5,Desktop,MEGA5,B,Stable demand,No
ORD70171,2025-01-05,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4134,VIP,West,Ahmedabad,Gujarat,6,760,5,63,29,COD,Warehouse,Shipped,No,4.2,Tablet,,C,Seasonal demand,No
ORD70172,2025-01-05,1012,Phone Case,Accessories,CarryNest,CUST4143,New,West,Surat,Gujarat,4,870,8,89,44,NetBanking,Marketplace,Processing,No,3.9,Mobile,NEW10,D,Premium segment,No
ORD70173,2025-01-05,1013,Desk Organizer,Accessories,LoopGear,CUST4152,Repeat,West,Vadodara,Gujarat,6,1055,10,83,59,UPI,Warehouse,Delivered,No,4.1,Desktop,SAVE15,A,Fast moving item,No
ORD70174,2025-01-05,1014,Cable Protector,Accessories,FlexCase,CUST4161,VIP,West,Rajkot,Gujarat,9,1240,12,109,74,Card,Marketplace,Delivered,No,4.4,Tablet,FEST20,B,Stable demand,No
ORD70175,2025-01-05,1015,Mouse Pad,Accessories,PackPoint,CUST4170,New,West,Mumbai,Maharashtra,5,1425,15,180,89,COD,Warehouse,Shipped,No,4.6,Mobile,MEGA5,C,Seasonal demand,No
ORD70176,2025-01-05,1016,Backpack,Accessories,UrbanTrail,CUST4179,Repeat,West,Pune,Maharashtra,8,1610,18,71,29,NetBanking,Marketplace,Processing,No,4.8,Desktop,,D,Premium segment,No
ORD70177,2025-01-05,1017,Laptop Stand,Accessories,CarryNest,CUST4188,VIP,West,Nagpur,Maharashtra,5,1720,20,65,44,UPI,Warehouse,Delivered,No,3.8,Tablet,NEW10,A,Fast moving item,No
ORD70178,2025-01-05,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4197,New,North,Delhi,Delhi,8,1905,5,91,59,Card,Marketplace,Delivered,No,4.0,Mobile,SAVE15,B,Stable demand,No
ORD70179,2025-01-05,1019,Travel Adapter,Accessories,FlexCase,CUST4206,Repeat,North,Jaipur,Rajasthan,4,2090,8,117,74,COD,Warehouse,Shipped,No,4.2,Desktop,FEST20,C,Seasonal demand,No
ORD70180,2025-01-05,1020,Stylus Pen,Accessories,PackPoint,CUST4215,VIP,North,Lucknow,Uttar Pradesh,7,2275,10,143,89,NetBanking,Marketplace,Processing,No,4.5,Tablet,MEGA5,D,Premium segment,No
ORD70181,2025-01-05,1021,Smart Bulb,Home,BrightNest,CUST4224,New,South,Bengaluru,Karnataka,6,660,5,47,29,UPI,Warehouse,Delivered,No,4.2,Mobile,,A,Fast moving item,No
ORD70182,2025-01-05,1022,LED Desk Lamp,Home,ClayCraft,CUST4233,Repeat,South,Hyderabad,Telangana,4,770,8,73,44,Card,Marketplace,Delivered,No,3.9,Desktop,NEW10,B,Stable demand,No
ORD70183,2025-01-05,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4242,VIP,South,Chennai,Tamil Nadu,6,955,10,144,59,COD,Warehouse,Shipped,No,4.1,Tablet,SAVE15,C,Seasonal demand,No
ORD70184,2025-01-05,1024,Water Bottle,Home,NordLeaf,CUST4251,New,East,Kolkata,West Bengal,9,1140,12,125,74,NetBanking,Marketplace,Processing,No,4.4,Mobile,FEST20,D,Premium segment,No
ORD70185,2025-01-05,1025,Air Purifier Filter,Home,AuraLite,CUST4260,Repeat,West,Ahmedabad,Gujarat,5,1325,15,119,89,UPI,Warehouse,Delivered,No,4.6,Desktop,MEGA5,A,Fast moving item,No
ORD70186,2025-01-05,1026,Wall Clock,Home,BrightNest,CUST4269,VIP,West,Surat,Gujarat,8,1510,18,55,29,Card,Marketplace,Delivered,No,4.8,Tablet,,B,Stable demand,No
ORD70187,2025-01-05,1027,Storage Basket,Home,ClayCraft,CUST4278,New,West,Vadodara,Gujarat,5,1620,20,126,44,COD,Warehouse,Shipped,No,3.8,Mobile,NEW10,C,Seasonal demand,No
ORD70188,2025-01-05,1028,Table Runner,Home,HomeGlow,CUST4287,Repeat,West,Rajkot,Gujarat,8,1805,5,107,59,NetBanking,Marketplace,Processing,Yes,4.0,Desktop,SAVE15,D,Premium segment,No
ORD70189,2025-01-05,1029,Scented Candle,Home,NordLeaf,CUST4296,VIP,West,Mumbai,Maharashtra,4,1990,8,101,74,UPI,Warehouse,Delivered,No,4.2,Tablet,FEST20,A,Fast moving item,No
ORD70190,2025-01-05,1030,Bedside Lamp,Home,AuraLite,CUST4305,New,West,Pune,Maharashtra,7,2175,10,127,89,Card,Marketplace,Delivered,No,4.5,Mobile,MEGA5,B,Stable demand,No
ORD70191,2025-01-05,1031,Running Shoes,Fashion,SprintX,CUST4314,Repeat,West,Nagpur,Maharashtra,6,1460,5,51,29,COD,Warehouse,Shipped,No,4.2,Desktop,,C,Seasonal demand,No
ORD70192,2025-01-05,1032,Casual Sneakers,Fashion,ModaCrew,CUST4323,VIP,North,Delhi,Delhi,4,1570,8,77,44,NetBanking,Marketplace,Processing,No,3.9,Tablet,NEW10,D,Premium segment,No
ORD70193,2025-01-05,1033,Denim Jacket,Fashion,UrbanBeat,CUST4332,New,North,Jaipur,Rajasthan,6,1755,10,71,59,UPI,Warehouse,Delivered,No,4.1,Mobile,SAVE15,A,Fast moving item,No
ORD70194,2025-01-05,1034,Sports T-Shirt,Fashion,FitWear,CUST4341,Repeat,North,Lucknow,Uttar Pradesh,9,1940,12,97,74,Card,Marketplace,Delivered,No,4.4,Desktop,FEST20,B,Stable demand,No
ORD70195,2025-01-05,1035,Leather Wallet,Fashion,StreetRoot,CUST4350,VIP,South,Bengaluru,Karnataka,5,2125,15,123,89,COD,Warehouse,Shipped,No,4.6,Tablet,MEGA5,C,Seasonal demand,No
ORD70196,2025-01-05,1036,Sunglasses,Fashion,SprintX,CUST4359,New,South,Hyderabad,Telangana,8,2310,18,59,29,NetBanking,Marketplace,Processing,No,4.8,Mobile,,D,Premium segment,No
ORD70197,2025-01-05,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4368,Repeat,South,Chennai,Tamil Nadu,5,2420,20,53,44,UPI,Warehouse,Delivered,No,3.8,Desktop,NEW10,A,Fast moving item,No
ORD70198,2025-01-05,1038,Cap,Fashion,UrbanBeat,CUST4377,VIP,East,Kolkata,West Bengal,8,2605,5,79,59,Card,Marketplace,Delivered,No,4.0,Tablet,SAVE15,B,Stable demand,No
ORD70199,2025-01-05,1039,Travel Hoodie,Fashion,FitWear,CUST4386,New,West,Ahmedabad,Gujarat,4,2790,8,105,74,COD,Warehouse,Shipped,No,4.2,Mobile,FEST20,C,Seasonal demand,No
ORD70200,2025-01-05,1040,Gym Bag,Fashion,StreetRoot,CUST4395,Repeat,West,Surat,Gujarat,7,2975,10,131,89,NetBanking,Marketplace,Processing,No,4.5,Desktop,MEGA5,D,Premium segment,No
ORD70201,2025-01-06,1001,Wireless Mouse,Electronics,Voltix,CUST4055,VIP,West,Pune,Maharashtra,1,1800,5,35,29,Card,Marketplace,Delivered,No,3.8,Tablet,NEW10,B,Stable demand,No
ORD70202,2025-01-06,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4064,New,West,Nagpur,Maharashtra,3,1985,8,61,44,COD,Warehouse,Shipped,No,4.0,Mobile,SAVE15,C,Seasonal demand,No
ORD70203,2025-01-06,1003,Gaming Headset,Electronics,VisionOne,CUST4073,Repeat,North,Delhi,Delhi,5,2170,10,87,59,NetBanking,Marketplace,Processing,No,4.2,Desktop,FEST20,D,Premium segment,No
ORD70204,2025-01-06,1004,USB-C Charger,Electronics,TechAura,CUST4082,VIP,North,Jaipur,Rajasthan,7,2355,12,113,74,UPI,Warehouse,Delivered,No,4.5,Tablet,MEGA5,A,Fast moving item,No
ORD70205,2025-01-06,1005,Webcam HD,Electronics,ByteCraft,CUST4091,New,North,Lucknow,Uttar Pradesh,5,2540,15,107,89,Card,Marketplace,Delivered,No,4.7,Mobile,,B,Stable demand,No
ORD70206,2025-01-06,1006,Power Bank,Electronics,Voltix,CUST4100,Repeat,South,Bengaluru,Karnataka,2,2650,18,43,29,COD,Warehouse,Shipped,No,4.4,Desktop,NEW10,C,Seasonal demand,No
ORD70207,2025-01-06,1007,Smart Watch,Electronics,SoundMax,CUST4109,VIP,South,Hyderabad,Telangana,4,2835,20,69,44,NetBanking,Marketplace,Processing,No,3.9,Tablet,SAVE15,D,Premium segment,No
ORD70208,2025-01-06,1008,Portable SSD,Electronics,VisionOne,CUST4118,New,South,Chennai,Tamil Nadu,6,3020,5,95,59,UPI,Warehouse,Delivered,No,4.1,Mobile,FEST20,A,Fast moving item,No
ORD70209,2025-01-06,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4127,Repeat,East,Kolkata,West Bengal,4,3205,8,77,74,Card,Marketplace,Delivered,No,4.3,Desktop,MEGA5,B,Stable demand,No
ORD70210,2025-01-06,1010,LED Monitor,Electronics,ByteCraft,CUST4136,VIP,West,Ahmedabad,Gujarat,6,3390,10,115,89,COD,Warehouse,Shipped,No,4.6,Tablet,,C,Seasonal demand,No
ORD70211,2025-01-06,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4145,New,West,Surat,Gujarat,1,700,5,63,29,NetBanking,Marketplace,Processing,No,3.8,Mobile,NEW10,D,Premium segment,No
ORD70212,2025-01-06,1012,Phone Case,Accessories,CarryNest,CUST4154,Repeat,West,Vadodara,Gujarat,3,885,8,89,44,UPI,Warehouse,Delivered,No,4.0,Desktop,SAVE15,A,Fast moving item,No
ORD70213,2025-01-06,1013,Desk Organizer,Accessories,LoopGear,CUST4163,VIP,West,Rajkot,Gujarat,5,1070,10,83,59,Card,Marketplace,Delivered,No,4.2,Tablet,FEST20,B,Stable demand,No
ORD70214,2025-01-06,1014,Cable Protector,Accessories,FlexCase,CUST4172,New,West,Mumbai,Maharashtra,7,1255,12,109,74,COD,Warehouse,Shipped,No,4.5,Mobile,MEGA5,C,Seasonal demand,No
ORD70215,2025-01-06,1015,Mouse Pad,Accessories,PackPoint,CUST4181,Repeat,West,Pune,Maharashtra,5,1440,15,180,89,NetBanking,Marketplace,Processing,No,4.7,Desktop,,D,Premium segment,No
ORD70216,2025-01-06,1016,Backpack,Accessories,UrbanTrail,CUST4190,VIP,West,Nagpur,Maharashtra,2,1550,18,71,29,UPI,Warehouse,Delivered,No,4.4,Tablet,NEW10,A,Fast moving item,No
ORD70217,2025-01-06,1017,Laptop Stand,Accessories,CarryNest,CUST4199,New,North,Delhi,Delhi,4,1735,20,65,44,Card,Marketplace,Delivered,No,3.9,Mobile,SAVE15,B,Stable demand,No
ORD70218,2025-01-06,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4208,Repeat,North,Jaipur,Rajasthan,6,1920,5,91,59,COD,Warehouse,Shipped,No,4.1,Desktop,FEST20,C,Seasonal demand,No
ORD70219,2025-01-06,1019,Travel Adapter,Accessories,FlexCase,CUST4217,VIP,North,Lucknow,Uttar Pradesh,4,2105,8,117,74,NetBanking,Marketplace,Processing,No,4.3,Tablet,MEGA5,D,Premium segment,No
ORD70220,2025-01-06,1020,Stylus Pen,Accessories,PackPoint,CUST4226,New,South,Bengaluru,Karnataka,6,2290,10,143,89,UPI,Warehouse,Delivered,No,4.6,Mobile,,A,Fast moving item,No
ORD70221,2025-01-06,1021,Smart Bulb,Home,BrightNest,CUST4235,Repeat,South,Hyderabad,Telangana,1,600,5,47,29,Card,Marketplace,Delivered,No,3.8,Desktop,NEW10,B,Stable demand,No
ORD70222,2025-01-06,1022,LED Desk Lamp,Home,ClayCraft,CUST4244,VIP,South,Chennai,Tamil Nadu,3,785,8,73,44,COD,Warehouse,Shipped,No,4.0,Tablet,SAVE15,C,Seasonal demand,No
ORD70223,2025-01-06,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4253,New,East,Kolkata,West Bengal,5,970,10,144,59,NetBanking,Marketplace,Processing,No,4.2,Mobile,FEST20,D,Premium segment,No
ORD70224,2025-01-06,1024,Water Bottle,Home,NordLeaf,CUST4262,Repeat,West,Ahmedabad,Gujarat,7,1155,12,125,74,UPI,Warehouse,Delivered,No,4.5,Desktop,MEGA5,A,Fast moving item,No
ORD70225,2025-01-06,1025,Air Purifier Filter,Home,AuraLite,CUST4271,VIP,West,Surat,Gujarat,5,1340,15,119,89,Card,Marketplace,Delivered,No,4.7,Tablet,,B,Stable demand,No
ORD70226,2025-01-06,1026,Wall Clock,Home,BrightNest,CUST4280,New,West,Vadodara,Gujarat,2,1450,18,55,29,COD,Warehouse,Shipped,No,4.4,Mobile,NEW10,C,Seasonal demand,No
ORD70227,2025-01-06,1027,Storage Basket,Home,ClayCraft,CUST4289,Repeat,West,Rajkot,Gujarat,4,1635,20,126,44,NetBanking,Marketplace,Processing,Yes,3.9,Desktop,SAVE15,D,Premium segment,No
ORD70228,2025-01-06,1028,Table Runner,Home,HomeGlow,CUST4298,VIP,West,Mumbai,Maharashtra,6,1820,5,107,59,UPI,Warehouse,Delivered,No,4.1,Tablet,FEST20,A,Fast moving item,No
ORD70229,2025-01-06,1029,Scented Candle,Home,NordLeaf,CUST4307,New,West,Pune,Maharashtra,4,2005,8,101,74,Card,Marketplace,Delivered,No,4.3,Mobile,MEGA5,B,Stable demand,No
ORD70230,2025-01-06,1030,Bedside Lamp,Home,AuraLite,CUST4316,Repeat,West,Nagpur,Maharashtra,6,2190,10,127,89,COD,Warehouse,Shipped,No,4.6,Desktop,,C,Seasonal demand,No
ORD70231,2025-01-06,1031,Running Shoes,Fashion,SprintX,CUST4325,VIP,North,Delhi,Delhi,1,1400,5,51,29,NetBanking,Marketplace,Processing,No,3.8,Tablet,NEW10,D,Premium segment,No
ORD70232,2025-01-06,1032,Casual Sneakers,Fashion,ModaCrew,CUST4334,New,North,Jaipur,Rajasthan,3,1585,8,77,44,UPI,Warehouse,Delivered,No,4.0,Mobile,SAVE15,A,Fast moving item,No
ORD70233,2025-01-06,1033,Denim Jacket,Fashion,UrbanBeat,CUST4343,Repeat,North,Lucknow,Uttar Pradesh,5,1770,10,71,59,Card,Marketplace,Delivered,No,4.2,Desktop,FEST20,B,Stable demand,No
ORD70234,2025-01-06,1034,Sports T-Shirt,Fashion,FitWear,CUST4352,VIP,South,Bengaluru,Karnataka,7,1955,12,97,74,COD,Warehouse,Shipped,No,4.5,Tablet,MEGA5,C,Seasonal demand,No
ORD70235,2025-01-06,1035,Leather Wallet,Fashion,StreetRoot,CUST4361,New,South,Hyderabad,Telangana,5,2140,15,123,89,NetBanking,Marketplace,Processing,No,4.7,Mobile,,D,Premium segment,No
ORD70236,2025-01-06,1036,Sunglasses,Fashion,SprintX,CUST4370,Repeat,South,Chennai,Tamil Nadu,2,2250,18,59,29,UPI,Warehouse,Delivered,No,4.4,Desktop,NEW10,A,Fast moving item,No
ORD70237,2025-01-06,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4379,VIP,East,Kolkata,West Bengal,4,2435,20,53,44,Card,Marketplace,Delivered,No,3.9,Tablet,SAVE15,B,Stable demand,No
ORD70238,2025-01-06,1038,Cap,Fashion,UrbanBeat,CUST4388,New,West,Ahmedabad,Gujarat,6,2620,5,79,59,COD,Warehouse,Shipped,No,4.1,Mobile,FEST20,C,Seasonal demand,No
ORD70239,2025-01-06,1039,Travel Hoodie,Fashion,FitWear,CUST4397,Repeat,West,Surat,Gujarat,4,2805,8,105,74,NetBanking,Marketplace,Processing,No,4.3,Desktop,MEGA5,D,Premium segment,No
ORD70240,2025-01-06,1040,Gym Bag,Fashion,StreetRoot,CUST4406,VIP,West,Vadodara,Gujarat,6,2990,10,131,89,UPI,Warehouse,Delivered,No,4.6,Tablet,,A,Fast moving item,No
ORD70241,2025-01-07,1001,Wireless Mouse,Electronics,Voltix,CUST4066,New,West,Nagpur,Maharashtra,2,1815,5,35,29,COD,Warehouse,Shipped,No,3.9,Mobile,SAVE15,C,Seasonal demand,No
ORD70242,2025-01-07,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4075,Repeat,North,Delhi,Delhi,4,2000,8,61,44,NetBanking,Marketplace,Processing,No,4.1,Desktop,FEST20,D,Premium segment,No
ORD70243,2025-01-07,1003,Gaming Headset,Electronics,VisionOne,CUST4084,VIP,North,Jaipur,Rajasthan,6,2185,10,87,59,UPI,Warehouse,Delivered,No,4.3,Tablet,MEGA5,A,Fast moving item,No
ORD70244,2025-01-07,1004,USB-C Charger,Electronics,TechAura,CUST4093,New,North,Lucknow,Uttar Pradesh,8,2370,12,113,74,Card,Marketplace,Delivered,No,4.6,Mobile,,B,Stable demand,No
ORD70245,2025-01-07,1005,Webcam HD,Electronics,ByteCraft,CUST4102,Repeat,South,Bengaluru,Karnataka,1,2480,15,107,89,COD,Warehouse,Shipped,No,4.3,Desktop,NEW10,C,Seasonal demand,No
ORD70246,2025-01-07,1006,Power Bank,Electronics,Voltix,CUST4111,VIP,South,Hyderabad,Telangana,3,2665,18,43,29,NetBanking,Marketplace,Processing,No,4.5,Tablet,SAVE15,D,Premium segment,No
ORD70247,2025-01-07,1007,Smart Watch,Electronics,SoundMax,CUST4120,New,South,Chennai,Tamil Nadu,5,2850,20,69,44,UPI,Warehouse,Delivered,No,4.0,Mobile,FEST20,A,Fast moving item,No
